Student_ID,Subject,Study_Hours,Social_Hours,Grade
677,French B SL,23.8,5.7,7.0
678,Physics HL,19.7,8.5,6.0
679,Math AA HL,21.4,2.0,7.0
680,Econ SL,18.6,3.0,6.0
681,Eng A Lit SL,9.4,2.5,6.0
682,Eng A Lit SL,12.4,0.7,6.0
683,Eng A Lit SL,17.4,4.3,6.0
684,French B SL,8.9,38.6,4.0
685,Physics HL,18.6,4.4,4.0
686,Physics HL,13.8,6.2,4.0
687,Physics HL,13.1,10.6,4.0
688,Econ SL,18.6,10.5,7.0
689,Physics HL,17.2,29.9,4.0
690,Physics HL,13.2,19.5,5.0
691,Chem HL,20.8,15.8,6.0
692,Econ SL,9.6,30.3,5.0
693,French B SL,18.1,2.6,7.0
694,Econ SL,18.0,9.6,7.0
695,French B SL,13.5,21.8,6.0
696,Chem HL,16.6,9.8,5.0
697,Eng A Lit SL,8.7,37.9,3.0
698,Math AA HL,19.6,1.1,4.0
699,Econ SL,14.1,5.8,7.0
700,French B SL,12.4,37.9,4.0
701,French B SL,20.2,4.8,7.0
702,Chem HL,11.5,13.5,4.0
703,French B SL,8.0,0.3,6.0
704,French B SL,7.2,11.9,5.0
705,Eng A Lit SL,18.0,27.3,6.0
706,Chem HL,8.6,4.8,4.0
707,Econ SL,23.8,0.2,6.0
708,French B SL,4.6,0.3,6.0
709,Physics HL,23.5,22.3,5.0
710,Chem HL,16.1,12.8,5.0
711,Eng A Lit SL,14.5,1.1,7.0
712,Econ SL,12.3,0.6,6.0
713,Math AA HL,17.0,16.3,5.0
714,French B SL,14.8,16.6,7.0
715,Physics HL,20.5,1.3,6.0
716,Physics HL,15.6,3.6,4.0
717,Math AA HL,15.8,15.1,3.0
718,Chem HL,13.2,7.5,5.0
719,Eng A Lit SL,14.7,31.4,4.0
720,French B SL,16.5,6.6,7.0
721,French B SL,6.4,11.3,5.0
722,Econ SL,8.3,7.1,5.0
723,French B SL,18.7,28.6,6.0
724,Physics HL,15.9,5.1,6.0
725,Chem HL,14.1,2.6,5.0
726,Math AA HL,15.1,4.0,5.0
727,Chem HL,16.7,19.2,5.0
728,Eng A Lit SL,12.3,6.9,4.0
729,Eng A Lit SL,11.1,4.4,5.0
730,Math AA HL,16.0,7.9,5.0
731,Physics HL,10.1,1.4,4.0
732,Econ SL,17.0,0.1,7.0
733,Math AA HL,6.5,3.3,3.0
734,Econ SL,20.1,9.3,7.0
735,Eng A Lit SL,17.4,12.4,5.0
736,Physics HL,16.3,17.5,4.0
737,Chem HL,19.9,26.1,5.0
738,Eng A Lit SL,23.3,5.3,7.0
739,Physics HL,20.1,13.5,5.0
740,Physics HL,5.8,0.8,5.0
741,French B SL,8.6,0.6,6.0
742,Chem HL,11.9,1.3,5.0
743,Physics HL,15.1,6.0,4.0
744,Math AA HL,17.6,2.4,6.0
745,Econ SL,11.4,3.4,6.0
746,Chem HL,15.9,10.4,4.0
747,Chem HL,11.2,4.4,5.0
748,Eng A Lit SL,11.9,8.2,7.0
749,Chem HL,8.0,5.3,5.0
750,Chem HL,10.4,1.9,6.0
751,French B SL,8.2,0.8,7.0
752,Chem HL,10.1,2.7,5.0
753,Econ SL,20.3,0.6,7.0
754,Econ SL,10.3,9.6,6.0
755,Econ SL,28.2,15.9,7.0
756,Physics HL,17.5,4.2,5.0
757,Math AA HL,15.9,4.9,4.0
758,Econ SL,10.7,16.9,5.0
759,French B SL,18.5,2.5,7.0
760,French B SL,12.1,1.3,6.0
761,French B SL,15.6,7.0,7.0
762,French B SL,27.8,10.4,7.0
763,Eng A Lit SL,14.5,9.2,6.0
764,French B SL,20.7,12.5,7.0
765,Eng A Lit SL,11.5,0.6,6.0
766,Eng A Lit SL,14.8,5.6,6.0
767,Chem HL,23.9,2.7,7.0
768,Math AA HL,11.9,14.2,3.0
769,Chem HL,24.1,20.6,6.0
770,Eng A Lit SL,18.5,3.3,7.0
771,Chem HL,12.2,1.0,7.0
772,Physics HL,18.2,2.9,7.0
773,French B SL,19.9,1.1,7.0
774,French B SL,18.1,3.9,7.0
775,Eng A Lit SL,7.1,7.7,5.0
776,Chem HL,11.4,36.4,3.0
777,Physics HL,13.8,5.1,5.0
778,Physics HL,14.6,2.5,4.0
779,Econ SL,18.1,1.8,6.0
780,Physics HL,15.9,1.9,4.0
781,Eng A Lit SL,8.3,2.1,5.0
782,Econ SL,16.9,14.4,6.0
783,Chem HL,18.1,0.6,7.0
784,Physics HL,17.8,59.5,3.0
785,Physics HL,20.4,7.4,6.0
786,Chem HL,19.2,7.9,7.0
787,Chem HL,17.3,4.4,6.0
788,French B SL,14.6,11.7,6.0
789,Math AA HL,6.7,6.4,3.0
790,Math AA HL,17.1,4.0,4.0
791,Physics HL,16.0,3.1,5.0
792,Chem HL,16.4,26.0,6.0
793,French B SL,8.6,3.4,6.0
794,Eng A Lit SL,9.6,5.7,5.0
795,Math AA HL,20.3,4.3,5.0
796,Econ SL,14.8,0.9,7.0
797,Math AA HL,18.4,2.1,5.0
798,Chem HL,15.1,2.1,6.0
799,Eng A Lit SL,15.1,11.8,6.0
800,Math AA HL,19.7,5.2,4.0
801,French B SL,12.4,15.2,6.0
802,Math AA HL,15.5,12.3,4.0
803,Chem HL,12.7,2.1,5.0
804,Chem HL,12.8,8.3,4.0
805,Econ SL,13.5,13.6,6.0
806,Econ SL,16.1,10.0,7.0
807,Eng A Lit SL,12.6,9.2,5.0
808,Math AA HL,21.3,13.5,5.0
809,Eng A Lit SL,10.5,0.6,6.0
810,Math AA HL,14.1,13.1,4.0
811,Physics HL,12.8,3.2,4.0
812,Math AA HL,22.2,8.5,7.0
813,Chem HL,16.0,2.8,6.0
814,Chem HL,20.2,18.3,6.0
815,Physics HL,7.6,6.6,3.0
816,Math AA HL,16.3,10.3,4.0
817,Math AA HL,19.4,15.8,5.0
818,Chem HL,15.4,22.6,5.0
819,Physics HL,20.3,13.2,4.0
820,Chem HL,12.4,1.6,5.0
821,Physics HL,22.0,19.3,5.0
822,Chem HL,26.5,9.6,7.0
823,French B SL,13.2,9.4,7.0
824,Math AA HL,12.8,25.4,3.0
825,Eng A Lit SL,22.3,2.9,7.0
826,French B SL,22.9,2.7,7.0
827,Chem HL,12.4,7.2,5.0
828,Physics HL,12.9,13.9,5.0
829,Eng A Lit SL,13.6,5.9,6.0
830,Physics HL,8.3,10.0,3.0
831,Econ SL,10.4,6.0,6.0
832,Physics HL,10.0,9.4,4.0
833,Econ SL,11.2,17.3,4.0
834,Econ SL,14.8,2.0,5.0
835,Math AA HL,16.2,11.9,4.0
836,Chem HL,22.8,15.5,6.0
837,Math AA HL,10.0,5.9,5.0
838,Econ SL,19.9,3.9,7.0
839,Physics HL,13.9,0.1,6.0
840,Math AA HL,14.8,16.0,5.0
841,French B SL,18.4,4.0,7.0
842,Econ SL,9.4,4.4,5.0
843,Physics HL,16.9,4.1,4.0
844,Physics HL,15.8,6.9,4.0
845,French B SL,17.5,12.1,7.0
846,Physics HL,16.4,14.8,4.0
847,Eng A Lit SL,27.3,5.0,7.0
848,Eng A Lit SL,11.8,10.9,6.0
849,Chem HL,12.3,12.8,6.0
850,Chem HL,11.9,3.5,5.0
851,Math AA HL,12.2,1.0,5.0
852,Math AA HL,11.8,22.5,4.0
853,French B SL,20.9,11.3,7.0
854,French B SL,22.1,10.4,7.0
855,Econ SL,12.1,0.6,6.0
856,Physics HL,10.8,17.0,2.0
857,Chem HL,17.4,8.3,5.0
858,Econ SL,12.2,18.8,6.0
859,Chem HL,18.2,36.7,5.0
860,Chem HL,16.0,31.5,4.0
861,Chem HL,7.4,19.4,5.0
862,Math AA HL,22.7,0.1,5.0
863,Eng A Lit SL,24.0,21.7,7.0
864,Econ SL,11.9,0.8,7.0
865,French B SL,13.1,19.1,5.0
866,French B SL,16.4,3.3,7.0
867,Chem HL,16.7,9.4,6.0
868,Chem HL,18.3,0.4,5.0
869,Math AA HL,25.1,14.7,6.0
870,Math AA HL,14.1,1.2,5.0
871,French B SL,11.0,5.3,5.0
872,Chem HL,8.1,17.0,4.0
873,Chem HL,11.3,11.9,5.0
874,Econ SL,14.8,0.1,7.0
875,French B SL,24.0,5.2,7.0
876,Math AA HL,12.4,0.4,4.0
877,Econ SL,16.1,11.2,6.0
878,French B SL,14.9,34.7,5.0
879,Math AA HL,20.9,10.6,4.0
880,Math AA HL,27.6,2.5,7.0
881,Econ SL,12.3,4.4,7.0
882,Econ SL,12.6,37.6,3.0
883,Math AA HL,20.2,2.5,5.0
884,Chem HL,18.4,8.2,5.0
885,French B SL,24.2,5.1,7.0
886,Math AA HL,17.9,14.6,5.0
887,Eng A Lit SL,13.2,20.2,4.0
888,Math AA HL,18.0,4.2,4.0
889,Math AA HL,20.5,10.8,6.0
890,Econ SL,19.1,8.0,7.0
891,Math AA HL,17.5,3.3,6.0
892,Physics HL,20.3,3.2,6.0
893,Econ SL,20.8,7.7,7.0
894,Eng A Lit SL,21.9,1.7,7.0
895,Chem HL,18.2,16.7,5.0
896,Econ SL,14.2,0.7,7.0
897,French B SL,15.7,1.0,7.0
898,French B SL,21.0,4.2,7.0
899,Econ SL,10.9,1.3,5.0
900,French B SL,16.8,6.5,7.0
901,Econ SL,13.0,5.1,7.0
902,Chem HL,15.1,12.8,5.0
903,Math AA HL,21.4,30.6,3.0
904,Eng A Lit SL,16.0,14.0,5.0
905,French B SL,15.2,2.0,7.0
906,Physics HL,8.2,27.4,1.0
907,Physics HL,18.7,5.0,5.0
908,Eng A Lit SL,18.2,6.4,6.0
909,French B SL,25.8,5.5,7.0
910,Math AA HL,13.5,3.3,5.0
911,French B SL,16.1,22.5,6.0
912,Math AA HL,16.2,4.0,5.0
913,French B SL,22.9,8.6,7.0
914,Physics HL,14.5,2.7,4.0
915,Chem HL,16.4,16.0,5.0
916,Econ SL,18.0,14.9,5.0
917,Eng A Lit SL,15.9,3.5,7.0
918,Math AA HL,12.8,11.4,3.0
919,Chem HL,16.0,12.2,5.0
920,Math AA HL,20.4,8.3,4.0
921,Eng A Lit SL,9.9,9.2,6.0
922,Chem HL,15.7,8.5,6.0
923,Chem HL,11.5,0.9,6.0
924,Econ SL,21.0,11.1,7.0
925,Econ SL,7.4,6.3,6.0
926,Eng A Lit SL,12.2,5.8,6.0
927,Eng A Lit SL,16.9,19.7,6.0
928,Math AA HL,22.8,0.2,7.0
929,Chem HL,14.7,2.9,5.0
930,Eng A Lit SL,12.2,1.3,6.0
931,Econ SL,24.4,0.4,7.0
932,Math AA HL,7.8,3.2,4.0
933,French B SL,4.0,44.6,3.0
934,Econ SL,17.2,3.2,7.0
935,Eng A Lit SL,12.5,10.9,5.0
936,Econ SL,9.9,1.3,6.0
937,Econ SL,18.5,9.2,7.0
938,Chem HL,16.2,41.7,4.0
939,French B SL,12.2,3.5,7.0
940,Eng A Lit SL,8.6,18.8,5.0
941,Physics HL,19.4,60.2,3.0
942,Chem HL,18.3,8.9,5.0
943,Econ SL,14.5,3.7,5.0
944,Chem HL,24.2,11.2,6.0
945,Math AA HL,9.6,18.6,3.0
946,Physics HL,7.4,1.9,3.0
947,Eng A Lit SL,11.5,6.0,4.0
948,Physics HL,14.8,3.8,5.0
949,Econ SL,16.2,3.3,7.0
950,Eng A Lit SL,13.8,19.7,5.0
951,Math AA HL,16.8,5.5,5.0
952,Econ SL,8.7,4.1,5.0
953,Econ SL,22.2,9.3,7.0
954,French B SL,14.6,2.5,7.0
955,Physics HL,20.6,2.6,6.0
956,Chem HL,16.7,7.3,5.0
957,Eng A Lit SL,17.3,5.3,6.0
958,Physics HL,17.8,3.5,5.0
959,Eng A Lit SL,17.2,0.6,7.0
960,Physics HL,18.2,7.4,5.0
961,Chem HL,21.6,17.0,7.0
962,Eng A Lit SL,16.0,19.1,6.0
963,Eng A Lit SL,18.5,2.7,7.0
964,French B SL,14.6,9.2,6.0
965,Math AA HL,22.2,19.4,6.0
966,Physics HL,11.6,5.3,4.0
967,Chem HL,24.0,26.9,7.0
968,French B SL,14.8,23.3,5.0
969,French B SL,7.8,2.3,7.0
970,Math AA HL,15.6,3.0,6.0
971,Chem HL,11.6,2.0,5.0
972,Econ SL,19.2,2.2,7.0
973,Physics HL,11.7,23.8,4.0
974,Eng A Lit SL,12.8,26.8,5.0
975,Math AA HL,5.6,0.5,4.0
976,Eng A Lit SL,12.7,9.0,5.0
977,French B SL,2.9,8.3,6.0
978,Eng A Lit SL,7.1,5.0,5.0
979,Physics HL,18.8,10.0,5.0
980,Econ SL,18.9,29.4,6.0
981,Physics HL,17.1,1.9,5.0
982,Econ SL,10.2,1.3,7.0
983,Eng A Lit SL,14.8,0.3,6.0
984,Eng A Lit SL,15.0,4.5,6.0
985,Math AA HL,9.2,4.1,4.0
986,Econ SL,22.5,5.6,7.0
987,Physics HL,19.4,7.0,7.0
988,Eng A Lit SL,13.9,14.2,6.0
989,Chem HL,15.1,5.0,6.0
990,Math AA HL,16.0,4.0,5.0
991,Math AA HL,4.8,17.5,2.0
992,Math AA HL,13.8,19.0,4.0
993,Math AA HL,11.6,2.6,4.0
994,Econ SL,10.0,3.8,6.0
995,Econ SL,13.6,17.4,5.0
996,Eng A Lit SL,24.0,0.8,7.0
997,French B SL,18.2,3.9,7.0
998,Chem HL,12.1,5.9,5.0
999,French B SL,17.9,2.1,7.0
1000,French B SL,22.0,2.0,7.0
1001,Eng A Lit SL,19.6,5.5,7.0
1002,Math AA HL,15.3,14.0,5.0
1003,Math AA HL,11.8,18.3,2.0
1004,Eng A Lit SL,18.5,38.7,4.0
1005,Eng A Lit SL,17.0,0.8,7.0
1006,Econ SL,19.5,2.4,7.0
1007,Physics HL,18.2,14.1,3.0
1008,Math AA HL,20.2,7.8,5.0
1009,Chem HL,12.3,4.0,6.0
1010,Physics HL,21.6,2.3,7.0
1011,French B SL,16.0,3.3,7.0
1012,Econ SL,25.4,5.6,7.0
1013,Econ SL,11.6,1.9,5.0
1014,Math AA HL,23.7,33.3,4.0
1015,Eng A Lit SL,16.0,1.1,7.0
1016,Eng A Lit SL,11.7,42.4,4.0
1017,Eng A Lit SL,12.6,18.4,5.0
1018,Math AA HL,13.4,5.5,4.0
1019,Econ SL,17.1,13.5,7.0
1020,Chem HL,17.6,11.1,5.0
1021,Eng A Lit SL,12.1,2.4,4.0
1022,Econ SL,14.9,4.1,7.0
1023,Math AA HL,25.7,7.2,5.0
1024,French B SL,23.6,10.2,6.0
1025,Physics HL,17.2,7.8,5.0
1026,Math AA HL,15.2,6.4,5.0
1027,Math AA HL,15.6,5.9,6.0
1028,Econ SL,18.1,6.9,7.0
1029,Eng A Lit SL,9.9,5.7,5.0
1030,Physics HL,13.7,7.8,5.0
1031,Physics HL,6.7,21.9,2.0
1032,Eng A Lit SL,17.0,10.0,7.0
1033,Chem HL,18.2,12.8,5.0
1034,Math AA HL,12.6,9.1,3.0
1035,Eng A Lit SL,22.9,10.3,7.0
1036,Econ SL,8.9,8.6,6.0
1037,Chem HL,7.7,0.3,4.0
1038,Eng A Lit SL,16.1,78.2,3.0
1039,French B SL,20.2,0.3,7.0
1040,Chem HL,23.4,5.0,7.0
1041,Econ SL,12.7,1.1,6.0
1042,Chem HL,20.4,1.0,5.0
1043,Physics HL,14.8,15.8,4.0
1044,Math AA HL,14.1,5.5,4.0
1045,Eng A Lit SL,19.4,16.2,6.0
1046,Econ SL,18.3,3.2,7.0
1047,Econ SL,7.1,3.0,5.0
1048,Eng A Lit SL,22.4,2.9,7.0
1049,Math AA HL,21.9,9.6,7.0
1050,Econ SL,11.9,16.9,6.0
1051,Econ SL,17.0,6.0,7.0
1052,Math AA HL,17.5,4.8,6.0
1053,Econ SL,16.3,36.3,6.0
1054,Econ SL,12.2,1.2,6.0
1055,Econ SL,11.6,6.7,5.0
1056,Physics HL,14.9,5.3,5.0
1057,Math AA HL,20.9,1.0,5.0
1058,French B SL,17.7,3.1,7.0
1059,Physics HL,13.1,0.3,5.0
1060,Chem HL,18.9,21.0,5.0
1061,Math AA HL,0.8,9.4,2.0
1062,Chem HL,20.7,16.9,6.0
1063,Physics HL,6.3,7.4,4.0
1064,Econ SL,13.2,9.2,5.0
1065,French B SL,9.4,12.1,7.0
1066,French B SL,8.5,23.9,4.0
1067,Math AA HL,20.8,1.0,5.0
1068,French B SL,12.7,4.0,6.0
1069,Econ SL,16.7,12.3,6.0
1070,Eng A Lit SL,14.8,31.8,5.0
1071,Econ SL,17.4,39.5,6.0
1072,Physics HL,15.4,10.2,5.0
1073,Econ SL,8.6,2.2,5.0
1074,French B SL,20.0,1.3,7.0
1075,Physics HL,12.5,29.2,3.0
1076,Physics HL,7.2,5.7,3.0
1077,Econ SL,12.9,2.2,6.0
1078,Econ SL,22.5,27.2,7.0
1079,Eng A Lit SL,19.3,1.1,7.0
1080,Econ SL,13.3,13.1,6.0
1081,Econ SL,13.3,9.8,6.0
1082,Math AA HL,13.4,0.9,5.0
1083,Physics HL,25.4,4.1,6.0
1084,Eng A Lit SL,16.9,1.6,7.0
1085,French B SL,17.2,9.3,7.0
1086,Chem HL,20.2,6.5,6.0
1087,Math AA HL,16.2,0.0,5.0
1088,Econ SL,13.7,37.2,5.0
1089,Chem HL,14.0,4.3,5.0
1090,Eng A Lit SL,14.6,3.0,6.0
1091,Physics HL,14.8,2.5,5.0
1092,Eng A Lit SL,18.6,1.7,6.0
1093,Math AA HL,15.3,70.6,1.0
1094,Math AA HL,18.7,3.5,5.0
1095,French B SL,14.6,5.2,7.0
1096,Eng A Lit SL,15.4,20.5,7.0
1097,Math AA HL,5.0,10.3,3.0
1098,Eng A Lit SL,19.6,4.6,7.0
1099,French B SL,16.7,22.9,6.0
1100,French B SL,20.0,13.9,7.0
1101,Eng A Lit SL,0.5,2.6,4.0
1102,Econ SL,25.4,10.3,7.0
1103,Math AA HL,14.3,25.6,4.0
1104,Physics HL,20.5,6.9,5.0
1105,Econ SL,9.8,13.2,6.0
1106,Physics HL,18.1,35.4,4.0
1107,Econ SL,9.7,11.7,4.0
1108,French B SL,11.9,1.1,7.0
1109,Math AA HL,24.6,2.8,7.0
1110,French B SL,14.0,9.0,6.0
1111,French B SL,16.1,3.2,7.0
1112,French B SL,19.4,31.6,7.0
1113,French B SL,17.5,5.2,6.0
1114,Eng A Lit SL,15.8,6.1,6.0
1115,Eng A Lit SL,16.8,12.1,5.0
1116,Math AA HL,27.0,7.4,6.0
1117,Econ SL,14.7,4.8,7.0
1118,Math AA HL,16.0,0.8,5.0
1119,Chem HL,20.3,9.1,5.0
1120,Physics HL,20.5,20.2,5.0
1121,Eng A Lit SL,20.9,11.6,6.0
1122,Math AA HL,18.2,4.8,6.0
1123,Econ SL,9.3,1.4,6.0
1124,French B SL,23.2,16.9,7.0
1125,Eng A Lit SL,9.3,28.4,3.0
1126,Physics HL,16.5,4.9,5.0
1127,Eng A Lit SL,11.2,13.0,5.0
1128,Econ SL,14.7,5.3,7.0
1129,Physics HL,16.6,7.0,3.0
1130,Chem HL,16.6,18.1,6.0
1131,Math AA HL,17.1,0.9,5.0
1132,Econ SL,23.1,7.6,7.0
1133,Physics HL,17.3,2.4,5.0
1134,Chem HL,13.8,4.2,6.0
1135,Econ SL,19.8,10.3,7.0
1136,Econ SL,20.9,0.3,7.0
1137,Eng A Lit SL,8.9,9.0,5.0
1138,Math AA HL,18.0,3.3,5.0
1139,Physics HL,18.5,11.1,5.0
1140,Econ SL,13.5,1.5,7.0
1141,Econ SL,21.9,13.3,7.0
1142,Physics HL,14.2,10.4,5.0
1143,Econ SL,15.6,35.5,6.0
1144,Math AA HL,14.1,24.2,4.0
1145,Econ SL,15.1,3.3,6.0
1146,Eng A Lit SL,9.5,0.3,4.0
1147,Eng A Lit SL,7.8,10.7,5.0
1148,French B SL,23.0,9.2,6.0
1149,Econ SL,10.8,0.3,6.0
1150,Eng A Lit SL,10.0,1.3,5.0
1151,Math AA HL,4.2,8.8,2.0
1152,Chem HL,11.8,24.3,3.0
1153,Math AA HL,8.4,23.7,2.0
1154,Physics HL,23.2,1.6,6.0
1155,Econ SL,20.0,4.9,7.0
1156,French B SL,11.6,0.4,7.0
1157,French B SL,26.3,6.3,7.0
1158,Chem HL,19.9,14.0,5.0
1159,Econ SL,13.4,15.6,6.0
1160,Physics HL,2.5,6.9,3.0
1161,Eng A Lit SL,26.5,1.0,7.0
1162,Eng A Lit SL,8.1,4.8,6.0
1163,Eng A Lit SL,6.8,26.9,4.0
1164,Math AA HL,20.1,2.6,5.0
1165,Eng A Lit SL,27.2,3.9,6.0
1166,Physics HL,21.9,13.7,5.0
1167,French B SL,17.8,13.2,7.0
1168,Math AA HL,18.0,24.3,4.0
1169,Eng A Lit SL,19.3,4.9,7.0
1170,Physics HL,18.8,7.2,5.0
1171,Chem HL,16.4,6.3,6.0
1172,Physics HL,15.5,26.3,5.0
1173,French B SL,14.7,14.7,7.0
1174,Physics HL,11.2,17.8,3.0
1175,Physics HL,13.6,1.4,5.0
1176,Math AA HL,6.5,15.7,3.0
1177,French B SL,14.5,5.7,7.0
1178,Eng A Lit SL,10.1,0.2,4.0
1179,French B SL,9.5,0.6,7.0
1180,Chem HL,15.9,11.3,5.0
1181,Econ SL,22.0,4.7,7.0
1182,French B SL,19.6,20.3,7.0
1183,Math AA HL,7.1,13.3,3.0
1184,Eng A Lit SL,10.1,0.2,4.0
1185,French B SL,19.7,11.6,7.0
1186,Econ SL,10.1,2.1,7.0
1187,Eng A Lit SL,13.9,5.5,6.0
1188,Math AA HL,17.8,9.8,6.0
1189,Physics HL,10.2,20.6,3.0
1190,Econ SL,15.5,6.1,7.0
1191,Chem HL,8.3,16.5,3.0
1192,French B SL,12.0,15.3,5.0
1193,Eng A Lit SL,16.6,5.4,7.0
1194,French B SL,7.0,7.0,6.0
1195,Math AA HL,17.2,12.1,4.0
1196,Physics HL,14.9,0.3,4.0
1197,Math AA HL,17.8,22.1,4.0
1198,Econ SL,16.1,14.7,6.0
1199,Eng A Lit SL,21.8,2.9,7.0
1200,French B SL,15.6,39.7,5.0
1201,Eng A Lit SL,12.9,2.0,6.0
1202,Econ SL,15.6,24.5,6.0
1203,Econ SL,17.7,3.9,7.0
1204,Math AA HL,15.2,14.4,3.0
1205,French B SL,15.2,6.1,7.0
1206,Eng A Lit SL,11.5,13.3,3.0
1207,French B SL,11.7,1.7,6.0
1208,Chem HL,8.0,3.1,5.0
1209,Math AA HL,23.7,1.1,6.0
1210,Math AA HL,8.8,20.0,2.0
1211,Chem HL,11.5,3.5,4.0
1212,Physics HL,11.4,11.9,4.0
1213,Econ SL,19.5,17.2,7.0
1214,Eng A Lit SL,13.5,23.2,5.0
1215,Physics HL,21.2,1.1,6.0
1216,French B SL,11.6,22.4,7.0
1217,Eng A Lit SL,16.4,2.2,7.0
1218,Eng A Lit SL,10.8,13.4,4.0
1219,Econ SL,25.7,13.1,7.0
1220,Eng A Lit SL,9.1,0.1,5.0
1221,Chem HL,16.5,2.5,6.0
1222,Math AA HL,18.2,6.8,4.0
1223,Chem HL,17.1,5.4,6.0
1224,Chem HL,14.1,25.1,6.0
1225,Chem HL,14.4,4.5,6.0
1226,Physics HL,15.2,27.6,2.0
1227,Chem HL,14.3,6.2,5.0
1228,Math AA HL,19.8,33.3,5.0
1229,Eng A Lit SL,26.1,13.4,7.0
1230,Physics HL,12.2,17.7,4.0
1231,Econ SL,8.2,1.1,5.0
1232,Chem HL,14.6,8.8,6.0
1233,Chem HL,27.9,1.5,7.0
1234,Eng A Lit SL,11.0,3.5,5.0
1235,Eng A Lit SL,23.2,9.8,7.0
1236,Econ SL,23.4,13.0,7.0
1237,Physics HL,12.2,0.4,4.0
1238,Econ SL,17.8,7.6,7.0
1239,Econ SL,23.1,8.3,7.0
1240,Math AA HL,13.1,0.8,3.0
1241,Physics HL,14.0,6.9,5.0
1242,Eng A Lit SL,12.1,12.5,5.0
1243,Math AA HL,9.9,0.5,5.0
1244,Chem HL,11.8,14.3,4.0
1245,Econ SL,8.9,8.6,6.0
1246,Chem HL,15.2,17.9,6.0
1247,French B SL,11.2,2.5,6.0
1248,Eng A Lit SL,16.2,17.9,5.0
1249,French B SL,7.2,1.0,6.0
1250,Physics HL,16.7,5.2,5.0
1251,Physics HL,19.2,2.2,5.0
1252,Econ SL,5.0,20.9,4.0
1253,Math AA HL,16.9,12.2,5.0
1254,Econ SL,21.1,0.3,7.0
1255,Eng A Lit SL,9.0,0.1,5.0
1256,Math AA HL,23.4,3.4,5.0
1257,Math AA HL,17.1,1.5,5.0
1258,Physics HL,11.5,10.0,4.0
1259,Physics HL,14.7,10.9,5.0
1260,Econ SL,17.8,28.5,6.0
1261,Eng A Lit SL,15.4,30.4,4.0
1262,Physics HL,17.7,10.8,5.0
1263,Eng A Lit SL,10.4,0.1,6.0
1264,French B SL,15.8,4.4,6.0
1265,Econ SL,7.9,7.2,5.0
1266,Chem HL,14.4,6.9,5.0
1267,Econ SL,10.5,9.2,4.0
1268,French B SL,11.3,32.3,4.0
1269,Physics HL,21.2,21.6,5.0
1270,Chem HL,20.5,1.2,6.0
1271,Chem HL,18.0,3.1,7.0
1272,Econ SL,9.5,17.9,6.0
1273,Econ SL,13.4,17.4,5.0
1274,Math AA HL,21.1,3.2,5.0
1275,Chem HL,15.7,13.1,6.0
1276,Eng A Lit SL,26.6,11.1,7.0
1277,Physics HL,17.0,6.4,6.0
1278,Physics HL,16.0,2.2,5.0
1279,Math AA HL,13.5,22.0,3.0
1280,Econ SL,15.7,11.3,6.0
1281,Econ SL,14.2,1.9,5.0
1282,Math AA HL,18.5,12.2,5.0
1283,Physics HL,19.8,13.5,5.0
1284,Math AA HL,11.1,21.8,3.0
1285,Chem HL,8.3,2.5,5.0
1286,Chem HL,5.8,44.9,2.0
1287,Eng A Lit SL,17.5,1.7,6.0
1288,Econ SL,9.5,9.2,6.0
1289,Math AA HL,4.2,10.7,3.0
1290,Physics HL,16.9,5.4,5.0
1291,Econ SL,27.5,6.4,7.0
1292,Econ SL,15.0,22.2,5.0
1293,French B SL,19.2,10.4,7.0
1294,Physics HL,15.4,6.9,6.0
1295,Econ SL,14.5,1.4,6.0
1296,French B SL,19.6,0.1,7.0
1297,French B SL,13.5,1.3,7.0
1298,Eng A Lit SL,16.3,31.3,5.0
1299,French B SL,16.6,14.4,7.0
1300,Chem HL,11.7,34.1,3.0
1301,Chem HL,20.0,0.4,7.0
1302,Econ SL,14.1,11.4,7.0
1303,Eng A Lit SL,11.2,0.5,6.0
1304,Physics HL,17.7,15.2,4.0
1305,Physics HL,10.5,4.8,3.0
1306,Econ SL,15.1,1.0,7.0
1307,Econ SL,15.0,8.4,7.0
1308,Physics HL,20.4,3.3,6.0
1309,Physics HL,17.4,10.8,5.0
1310,Chem HL,14.9,10.7,5.0
1311,Chem HL,19.1,12.2,6.0
1312,Eng A Lit SL,22.0,48.9,6.0
1313,Eng A Lit SL,17.8,4.9,5.0
1314,Eng A Lit SL,15.1,6.3,5.0
1315,Physics HL,8.4,16.3,3.0
1316,Physics HL,9.7,8.6,4.0
1317,Chem HL,13.5,0.4,7.0
1318,Chem HL,12.0,18.5,4.0
1319,Math AA HL,14.1,0.5,4.0
1320,Math AA HL,15.3,1.9,5.0
1321,Econ SL,17.6,1.1,7.0
1322,Physics HL,14.6,0.8,5.0
1323,Econ SL,17.4,0.3,6.0
1324,Chem HL,15.3,0.6,7.0
1325,Physics HL,5.1,5.8,3.0
1326,Econ SL,10.3,2.9,6.0
1327,Econ SL,14.3,1.4,6.0
1328,French B SL,9.0,10.8,4.0
1329,Math AA HL,18.0,2.6,6.0
1330,Eng A Lit SL,22.7,0.2,7.0
1331,Physics HL,21.1,5.4,4.0
1332,French B SL,13.9,3.7,7.0
1333,Eng A Lit SL,22.5,3.8,6.0
1334,Econ SL,15.7,5.9,6.0
